Brand,Ownership Type,Longitude,Latitude
Starbucks,1,32.78,39.91
Starbucks,1,32.76,39.88
Starbucks,1,32.83,39.93
Starbucks,1,32.65,39.85
Starbucks,1,32.88,39.9
Starbucks,1,32.81,39.9
Starbucks,1,32.77,39.9
Starbucks,1,32.81,39.91
Starbucks,1,32.81,39.85
Starbucks,1,33.11,39.96
Starbucks,1,32.93,39.89
Starbucks,1,32.69,39.88
Starbucks,1,32.69,39.9
Starbucks,1,32.96,40.08
Starbucks,1,32.86,39.9
Starbucks,1,32.8,39.92
Starbucks,1,32.82,39.97
Starbucks,1,32.73,39.87
Starbucks,1,32.83,39.85
Starbucks,1,32.86,39.9
Starbucks,1,32.96,39.97
Starbucks,1,32.75,39.87
Starbucks,1,32.82,39.9
Starbucks,1,32.83,39.95
Starbucks,1,30.76,36.85
Starbucks,1,30.64,36.86
Starbucks,1,30.07,36.89
Starbucks,1,30.82,36.87
Starbucks,1,31.99,36.55
Starbucks,1,31.44,36.78
Starbucks,1,32,36.54
Starbucks,1,30.74,36.86
Starbucks,1,30.82,36.87
Starbucks,1,30.66,36.88
Starbucks,1,30.71,36.88
Starbucks,1,30.75,36.86
Starbucks,1,30.79,36.92
Starbucks,1,30.66,36.91
Starbucks,1,30.62,36.85
Starbucks,1,30.62,36.85
Starbucks,1,30.74,36.89
Starbucks,1,27.25,37.86
Starbucks,1,27.26,37.86
Starbucks,1,27.04,37.74
Starbucks,1,27.43,37.77
Starbucks,1,27.86,37.85
Starbucks,1,28.12,39.83
Starbucks,1,26.98,39.6
Starbucks,1,27.61,39.67
Starbucks,1,28.14,39.84
Starbucks,1,30.02,39.92
Starbucks,1,30.01,39.92
Starbucks,1,28.95,40.27
Starbucks,1,28.96,40.22
Starbucks,1,29.04,40.2
Starbucks,1,29,40.21
Starbucks,1,28.96,40.25
Starbucks,1,29.06,40.18
Starbucks,1,28.94,40.27
Starbucks,1,29.06,40.2
Starbucks,1,28.91,40.23
Starbucks,1,28.98,40.22
Starbucks,1,29.03,40.2
Starbucks,1,28.85,40.22
Starbucks,1,29.06,40.19
Starbucks,1,26.41,40.13
Starbucks,1,26.41,40.16
Starbucks,1,29.05,37.83
Starbucks,1,40.21,37.94
Starbucks,1,39.9,37.9
Starbucks,1,30.52,39.78
Starbucks,1,30.51,39.76
Starbucks,1,30.49,39.79
Starbucks,1,30.51,39.78
Starbucks,1,30.51,39.79
Starbucks,1,37.32,37.05
Starbucks,1,37.38,37.07
Starbucks,1,37.36,37.06
Starbucks,1,36.16,36.59
Starbucks,1,36.16,36.21
Starbucks,1,36.14,36.22
Starbucks,1,30.57,37.78
Starbucks,1,34.58,36.81
Starbucks,1,34.59,36.78
Starbucks,1,35.08,36.98
Starbucks,1,34.57,36.77
Starbucks,1,29.08,40.96
Starbucks,1,31.47,40.72
Starbucks,1,29.11,41.03
Starbucks,1,29.09,40.97
Starbucks,1,29.05,41
Starbucks,1,29.01,41.08
Starbucks,1,29.04,41
Starbucks,1,28.98,41.07
Starbucks,1,28.98,41.04
Starbucks,1,29.04,41.01
Starbucks,1,29.08,40.97
Starbucks,1,29.36,40.84
Starbucks,1,29.16,40.92
Starbucks,1,29.01,40.99
Starbucks,1,29.01,41.07
Starbucks,1,28.08,40.97
Starbucks,1,29.09,41.14
Starbucks,1,29.03,41.05
Starbucks,1,29.24,40.97
Starbucks,1,29.02,41.07
Starbucks,1,29.05,41.08
Starbucks,1,28.95,41.01
Starbucks,1,29.05,40.97
Starbucks,1,29.12,41.04
Starbucks,1,28.98,41.03
Starbucks,1,28.82,40.98
Starbucks,1,29.09,41.02
Starbucks,1,28.87,40.98
Starbucks,1,29.01,41.09
Starbucks,1,29.06,40.97
Starbucks,1,28.99,41.06
Starbucks,1,29.13,40.99
Starbucks,1,28.97,41.01
Starbucks,1,29.32,40.94
Starbucks,1,28.92,41.07
Starbucks,1,29.18,41.01
Starbucks,1,29.27,40.9
Starbucks,1,28.69,41.06
Starbucks,1,29.08,40.96
Starbucks,1,29.07,41
Starbucks,1,28.99,41.03
Starbucks,1,28.88,41.01
Starbucks,1,29,41.07
Starbucks,1,29.01,41.04
Starbucks,1,28.98,41.08
Starbucks,1,29.12,40.95
Starbucks,1,29.02,40.99
Starbucks,1,28.82,40.96
Starbucks,1,29,41.07
Starbucks,1,28.89,40.99
Starbucks,1,29.05,41.01
Starbucks,1,29.01,41.09
Starbucks,1,28.78,41.03
Starbucks,1,29.01,41.06
Starbucks,1,29.01,40.95
Starbucks,1,28.99,41.06
Starbucks,1,29.14,40.99
Starbucks,1,29.05,40.98
Starbucks,1,28.89,41.18
Starbucks,1,29.24,41
Starbucks,1,29.03,41.09
Starbucks,1,29.01,40.97
Starbucks,1,28.79,41.05
Starbucks,1,38.69,37.44
Starbucks,1,29.01,41.08
Starbucks,1,29.14,41
Starbucks,1,28.85,40.98
Starbucks,1,28.92,41.04
Starbucks,1,28.87,40.97
Starbucks,1,28.99,41.04
Starbucks,1,29.27,40.97
Starbucks,1,29,41.04
Starbucks,1,28.99,41.06
Starbucks,1,28.67,41.06
Starbucks,1,28.81,41.06
Starbucks,1,29.01,41.08
Starbucks,1,28.78,41.02
Starbucks,1,28.89,41
Starbucks,1,29.13,41.03
Starbucks,1,29.08,40.97
Starbucks,1,29.01,41.08
Starbucks,1,29.12,40.99
Starbucks,1,28.82,41.03
Starbucks,1,28.64,41
Starbucks,1,29.01,40.98
Starbucks,1,29.09,40.98
Starbucks,1,28.87,40.98
Starbucks,1,28.83,41.2
Starbucks,1,28.94,41.07
Starbucks,1,29.03,41.22
Starbucks,1,28.66,41.01
Starbucks,1,28.81,41.03
Starbucks,1,29.11,41.02
Starbucks,1,28.97,41.06
Starbucks,1,28.86,40.98
Starbucks,1,29,41.09
Starbucks,1,29.02,41.11
Starbucks,1,29.14,40.99
Starbucks,1,29.04,41.08
Starbucks,1,29.09,40.99
Starbucks,1,29.18,41.02
Starbucks,1,28.09,41.05
Starbucks,1,29.04,41.02
Starbucks,1,29.01,41.08
Starbucks,1,28.81,41.06
Starbucks,1,29.03,41.11
Starbucks,1,29.01,40.98
Starbucks,1,28.99,41.05
Starbucks,1,28.63,41
Starbucks,1,28.97,41.01
Starbucks,1,29.01,41.06
Starbucks,1,29.03,41
Starbucks,1,29.04,41.02
Starbucks,1,29.13,40.94
Starbucks,1,29.02,41.11
Starbucks,1,28.82,40.98
Starbucks,1,29.03,40.85
Starbucks,1,29.11,41.03
Starbucks,1,29.02,41.09
Starbucks,1,28.08,40.97
Starbucks,1,29.04,41.01
Starbucks,1,28.81,41.06
Starbucks,1,29.04,41.13
Starbucks,1,29.04,41.01
Starbucks,1,28.87,40.98
Starbucks,1,29.03,41.08
Starbucks,1,28.63,41.01
Starbucks,1,29.03,41.11
Starbucks,1,29.13,41.03
Starbucks,1,28.99,41.05
Starbucks,1,28.82,40.98
Starbucks,1,29.13,40.98
Starbucks,1,29.11,40.99
Starbucks,1,29.07,40.96
Starbucks,1,29.11,41.11
Starbucks,1,28.83,40.99
Starbucks,1,28.99,41.04
Starbucks,1,28.69,41
Starbucks,1,29.13,40.87
Starbucks,1,29.01,41.08
Starbucks,1,29.31,40.93
Starbucks,1,29.18,40.91
Starbucks,1,29.12,40.93
Starbucks,1,29.02,41.13
Starbucks,1,29.02,41.09
Starbucks,1,29.12,41.03
Starbucks,1,29.38,40.89
Starbucks,1,29.11,40.98
Starbucks,1,29.02,40.98
Starbucks,1,29.18,40.92
Starbucks,1,29.04,41.21
Starbucks,1,28.99,41.05
Starbucks,1,29.01,41.04
Starbucks,1,28.87,40.97
Starbucks,1,28.09,41.05
Starbucks,1,28.83,40.99
Starbucks,1,29.02,41.07
Starbucks,1,28.96,41.02
Starbucks,1,29.32,40.91
Starbucks,1,36.24,36.81
Starbucks,1,27.18,38.45
Starbucks,1,27.21,38.46
Starbucks,1,27.02,38.43
Starbucks,1,27.13,38.34
Starbucks,1,27.14,38.43
Starbucks,1,26.86,38.36
Starbucks,1,27.14,38.43
Starbucks,1,27.05,38.39
Starbucks,1,27.08,38.48
Starbucks,1,27.06,38.48
Starbucks,1,27.13,38.43
Starbucks,1,27.21,38.45
Starbucks,1,27.14,38.44
Starbucks,1,27.05,38.39
Starbucks,1,27.04,38.39
Starbucks,1,27.15,38.29
Starbucks,1,26.85,38.35
Starbucks,1,27.09,38.46
Starbucks,1,27.01,38.4
Starbucks,1,27.07,38.47
Starbucks,1,35.5,38.72
Starbucks,1,35.53,38.72
Starbucks,1,35.52,38.73
Starbucks,1,29.95,40.75
Starbucks,1,29.98,40.77
Starbucks,1,29.41,40.84
Starbucks,1,30.05,40.69
Starbucks,1,29.98,40.76
Starbucks,1,30.05,40.69
Starbucks,1,29.95,40.78
Starbucks,1,29.38,40.86
Starbucks,1,29.94,40.74
Starbucks,1,29.94,40.76
Starbucks,1,32.49,37.89
Starbucks,1,32.49,37.91
Starbucks,1,27.43,37.04
Starbucks,1,27.43,37.03
Starbucks,1,27.66,37.25
Starbucks,1,27.28,37.1
Starbucks,1,27.35,37.05
Starbucks,1,27.04,37.05
Starbucks,1,27.84,37.47
Starbucks,1,30.37,40.78
Starbucks,1,30.37,40.78
Starbucks,1,36.34,41.28
Starbucks,1,36.35,41.28
Starbucks,1,36.26,41.34
Starbucks,1,-61.41,10.53
Starbucks,1,-61.53,10.66
Starbucks,1,-61.45,10.29
Starbucks,3,120.55,24.07
Starbucks,3,120.54,24.07
Starbucks,3,120.53,24.07
Starbucks,3,120.5,24.11
Starbucks,3,120.44,24.06
Starbucks,3,120.57,23.96
Starbucks,3,120.45,23.49
Starbucks,3,120.45,23.51
Starbucks,3,120.43,23.48
Starbucks,3,120.96,24.85
Starbucks,3,120.39,23.49
Starbucks,3,120.45,23.05
Starbucks,3,120.32,23.46
Starbucks,3,120.97,24.08
Starbucks,3,121.03,24.81
Starbucks,3,121,24.83
Starbucks,3,121.04,24.08
Starbucks,3,121.02,24.77
Starbucks,3,121.02,24.82
Starbucks,3,121.02,24.82
Starbucks,3,120.96,24.81
Starbucks,3,120.92,24.79
Starbucks,3,120.97,24.08
Starbucks,3,121.31,24.98
Starbucks,3,120.96,24.08
Starbucks,3,121.01,24.79
Starbucks,3,120.93,24.83
Starbucks,3,120.96,24.08
Starbucks,3,121.25,24.98
Starbucks,3,121.48,25.08
Starbucks,3,120.34,22.61
Starbucks,3,120.97,24.81
Starbucks,3,121.02,24.84
Starbucks,3,121.01,24.83
Starbucks,3,121.6,23.98
Starbucks,3,121.61,23.98
Starbucks,3,121.6,24
Starbucks,3,121.77,24.68
Starbucks,3,121.75,24.76
Starbucks,3,121.76,24.76
Starbucks,3,121.77,24.83
Starbucks,3,121.72,25.12
Starbucks,3,120.73,24.14
Starbucks,3,121.74,25.13
Starbucks,3,120.31,22.66
Starbucks,3,120.27,22.62
Starbucks,3,120.3,22.79
Starbucks,3,120.31,22.69
Starbucks,3,120.33,22.61
Starbucks,3,120.3,22.72
Starbucks,3,120.34,22.64
Starbucks,3,120.3,22.61
Starbucks,3,120.29,22.72
Starbucks,3,120.45,22.77
Starbucks,3,120.31,22.06
Starbucks,3,120.7,24.01
Starbucks,3,120.3,22.62
Starbucks,3,120.31,22.61
Starbucks,3,120.32,22.64
Starbucks,3,120.35,22.57
Starbucks,3,120.31,22.62
Starbucks,3,121.45,24.99
Starbucks,3,120.31,22.67
Starbucks,3,120.29,22.63
Starbucks,3,120.3,22.61
Starbucks,3,120.33,22.66
Starbucks,3,120.3,22.66
Starbucks,3,120.3,22.62
Starbucks,3,120.36,22.66
Starbucks,3,120.29,22.65
Starbucks,3,120.3,22.62
Starbucks,3,121.23,24.87
Starbucks,3,120.31,22.66
Starbucks,3,120.31,22.61
Starbucks,3,120.32,22.63
Starbucks,3,120.32,22.66
Starbucks,3,120.3,22.67
Starbucks,3,120.26,23
Starbucks,3,120.83,24.57
Starbucks,3,120.91,24.69
Starbucks,3,120.76,24.57
Starbucks,3,120.69,23.98
Starbucks,3,120.71,23.09
Starbucks,3,120.69,23.91
Starbucks,3,120.95,23.97
Starbucks,3,120.23,23.03
Starbucks,3,118.36,24.44
Starbucks,3,121.56,24.98
Starbucks,3,121.57,25.04
Starbucks,3,121.47,25.12
Starbucks,3,120.81,21.94
Starbucks,3,120.48,22.64
Starbucks,3,120.5,22.69
Starbucks,3,120.49,22.67
Starbucks,3,121.3,24.96
Starbucks,3,121.23,25.08
Starbucks,3,121.37,25.05
Starbucks,3,121.37,25.06
Starbucks,3,121.37,25.05
Starbucks,3,121.22,24.87
Starbucks,3,121.29,25.05
Starbucks,3,121.29,25.07
Starbucks,3,121.21,25.06
Starbucks,3,121.31,24.99
Starbucks,3,121.31,25.02
Starbucks,3,121.3,25.04
Starbucks,3,121.3,25
Starbucks,3,121.29,25.01
Starbucks,3,121.39,25.04
Starbucks,3,121.31,25.01
Starbucks,3,121.17,24.91
Starbucks,3,121.29,24.99
Starbucks,3,121.3,25.02
Starbucks,3,121.21,24.09
Starbucks,3,121.26,24.97
Starbucks,3,121.3,25.02
Starbucks,3,121.32,25.01
Starbucks,3,121.3,25.03
Starbucks,3,121.32,25
Starbucks,3,121.29,24.99
Starbucks,3,121.21,25.06
Starbucks,3,121.29,24.88
Starbucks,3,121.25,24.95
Starbucks,3,121.23,25
Starbucks,3,121.23,24.96
Starbucks,3,121.26,24.96
Starbucks,3,121.23,24.96
Starbucks,3,121.22,25.02
Starbucks,3,121.22,25.02
Starbucks,3,120.22,22.99
Starbucks,3,120.75,24.27
Starbucks,3,120.23,22.99
Starbucks,3,120.21,23
Starbucks,3,120.29,23.13
Starbucks,3,120.32,23.32
Starbucks,3,120.21,23
Starbucks,3,120.2,22.99
Starbucks,3,120.24,23
Starbucks,3,120.2,22.99
Starbucks,3,120.19,22.99
Starbucks,3,120.23,23.04
Starbucks,3,120.2,22.99
Starbucks,3,121.13,22.74
Starbucks,3,120.21,22.98
Starbucks,3,120.21,23
Starbucks,3,121.31,24.99
Starbucks,3,120.29,22.92
Starbucks,3,120.17,22.99
Starbucks,3,120.27,22.91
Starbucks,3,120.21,23.05
Starbucks,3,120.22,22.99
Starbucks,3,120.19,22.99
Starbucks,3,120.24,22.99
Starbucks,3,120.43,23.29
Starbucks,3,120.29,22.97
Starbucks,3,120.26,23.02
Starbucks,3,120.27,22.91
Starbucks,3,120.23,23.03
Starbucks,3,120.3,23.13
Starbucks,3,121.46,25.01
Starbucks,3,121.52,25.01
Starbucks,3,120.63,24.14
Starbucks,3,121.52,25.04
Starbucks,3,121.52,25.05
Starbucks,3,121.61,25.07
Starbucks,3,121.61,25.05
Starbucks,3,121.55,25.04
Starbucks,3,121.48,25.06
Starbucks,3,121.53,25.05
Starbucks,3,121.51,25.06
Starbucks,3,121.55,25.08
Starbucks,3,121.55,25.06
Starbucks,3,121.55,25.04
Starbucks,3,121.53,25.12
Starbucks,3,121.3,25.01
Starbucks,3,121.54,25.03
Starbucks,3,121.45,25.04
Starbucks,3,121.53,25.02
Starbucks,3,121.51,25.05
Starbucks,3,121.55,25.04
Starbucks,3,121.55,25
Starbucks,3,121.56,25.08
Starbucks,3,121.53,25.02
Starbucks,3,121.61,25.06
Starbucks,3,121.55,25.06
Starbucks,3,121.55,25.04
Starbucks,3,121.54,25.02
Starbucks,3,121.52,25.05
Starbucks,3,121.53,25.12
Starbucks,3,121.62,25.06
Starbucks,3,121.54,25.01
Starbucks,3,121.51,25.04
Starbucks,3,121.57,25.08
Starbucks,3,121.58,25.06
Starbucks,3,121.46,25.01
Starbucks,3,121.51,25.04
Starbucks,3,121.59,25.08
Starbucks,3,121.61,25.07
Starbucks,3,121.56,25.06
Starbucks,3,121.57,25.08
Starbucks,3,121.53,25.11
Starbucks,3,121.57,25.04
Starbucks,3,121.55,25.08
Starbucks,3,121.53,24.98
Starbucks,3,121.54,25
Starbucks,3,121.55,25.03
Starbucks,3,121.52,25.06
Starbucks,3,121.52,25.05
Starbucks,3,121.6,25.05
Starbucks,3,121.63,25.05
Starbucks,3,121.56,25.04
Starbucks,3,121.53,25.06
Starbucks,3,121.49,25.07
Starbucks,3,121.55,25.03
Starbucks,3,121.51,25.01
Starbucks,3,121.51,25.04
Starbucks,3,121.56,25.03
Starbucks,3,121.55,25.03
Starbucks,3,121.52,25.03
Starbucks,3,121.59,25.07
Starbucks,3,121.46,24.99
Starbucks,3,121.55,25.03
Starbucks,3,121.42,24.93
Starbucks,3,121.58,25.05
Starbucks,3,121.53,25.09
Starbucks,3,121.55,25.05
Starbucks,3,121.59,25.06
Starbucks,3,121.55,25.04
Starbucks,3,121.58,25.08
Starbucks,3,121.5,25.03
Starbucks,3,121.5,25.04
Starbucks,3,120.72,24.15
Starbucks,3,121.5,25.14
Starbucks,3,121.52,25.04
Starbucks,3,121.53,25.04
Starbucks,3,121.52,25.12
Starbucks,3,121.55,25.06
Starbucks,3,121.58,25.03
Starbucks,3,121.54,25.04
Starbucks,3,121.53,25.04
Starbucks,3,121.56,25.03
Starbucks,3,121.53,25.12
Starbucks,3,121.52,25.12
Starbucks,3,121.53,25.05
Starbucks,3,121.53,25.12
Starbucks,3,121.55,25.05
Starbucks,3,121.56,25.05
Starbucks,3,121.52,25.07
Starbucks,3,120.23,23.01
Starbucks,3,121.56,25.08
Starbucks,3,121.54,25.05
Starbucks,3,121.51,25.05
Starbucks,3,121.53,24.98
Starbucks,3,121.51,25.04
Starbucks,3,121.54,25.04
Starbucks,3,121.55,25.04
Starbucks,3,121.58,25.07
Starbucks,3,121.47,25.01
Starbucks,3,121.57,25.04
Starbucks,3,121.51,25.06
Starbucks,3,121.57,25.08
Starbucks,3,121.57,25.03
Starbucks,3,121.46,25.02
Starbucks,3,121.54,25.05
Starbucks,3,121.5,25.03
Starbucks,3,120.73,24.12
Starbucks,3,121.47,25.08
Starbucks,3,121.54,24.99
Starbucks,3,121.55,25.03
Starbucks,3,121.56,25.03
Starbucks,3,121.56,24.99
Starbucks,3,121.55,24.99
Starbucks,3,120.72,24.01
Starbucks,3,120.73,24.14
Starbucks,3,121.48,25.02
Starbucks,3,121.57,25.08
Starbucks,3,121.56,25.04
Starbucks,3,121.52,25.05
Starbucks,3,121.54,25.06
Starbucks,3,121.53,25.12
Starbucks,3,121.57,25.08
Starbucks,3,121.52,25.08
Starbucks,3,121.53,25.01
Starbucks,3,121.46,25
Starbucks,3,121.58,25.06
Starbucks,3,121.48,25.02
Starbucks,3,121.54,24.96
Starbucks,3,121.51,25.01
Starbucks,3,121.46,24.99
Starbucks,3,121.63,25.07
Starbucks,3,121.51,25.01
Starbucks,3,121.47,25.02
Starbucks,3,121.52,25
Starbucks,3,121.46,25.05
Starbucks,3,121.52,25.06
Starbucks,3,121.5,25.06
Starbucks,3,121.54,24.98
Starbucks,3,121.49,25.06
Starbucks,3,121.37,25.07
Starbucks,3,121.38,24.94
Starbucks,3,121.48,25.01
Starbucks,3,121.5,25
Starbucks,3,121.46,25
Starbucks,3,121.5,25.06
Starbucks,3,121.66,25.07
Starbucks,3,121.51,24.99
Starbucks,3,121.5,25.06
Starbucks,3,121.51,25.08
Starbucks,3,121.48,25.05
Starbucks,3,121.56,25.05
Starbucks,3,121.63,25.06
Starbucks,3,121.49,25
Starbucks,3,121.48,25.02
Starbucks,3,121.48,25.02
Starbucks,3,121.46,25.05
Starbucks,3,121.55,25.06
Starbucks,3,121.52,25.09
Starbucks,3,121.45,25.01
Starbucks,3,121.46,24.98
Starbucks,3,121.48,25.03
Starbucks,3,121.47,25.02
Starbucks,3,121.48,25.08
Starbucks,3,121.55,25.05
Starbucks,3,121.66,25.07
Starbucks,3,121.37,25.07
Starbucks,3,121.36,25.07
Starbucks,3,121.46,25.09
Starbucks,3,121.54,24.98
Starbucks,3,121.45,25.04
Starbucks,3,121.46,25.14
Starbucks,3,121.55,24.97
Starbucks,3,121.48,25.01
Starbucks,3,121.5,25.07
Starbucks,3,121.54,24.97
Starbucks,3,121.49,25.06
Starbucks,3,121.47,25.02
Starbucks,3,121.45,25.04
Starbucks,3,121.51,25
Starbucks,3,121.49,25
Starbucks,3,121.47,25.09
Starbucks,3,121.41,25.02
Starbucks,3,121.47,25.01
Starbucks,3,121.54,24.97
Starbucks,3,121.54,24.98
Starbucks,3,121.52,25.04
Starbucks,3,121.15,22.75
Starbucks,3,120.36,22.63
Starbucks,3,120.69,24.01
Starbucks,3,120.72,24.25
Starbucks,3,120.7,24.18
Starbucks,3,120.68,24.19
Starbucks,3,120.62,24.35
Starbucks,3,120.74,24.26
Starbucks,3,120.64,24.17
Starbucks,3,120.69,24.19
Starbucks,3,121.14,22.75
Starbucks,3,120.62,24.18
Starbucks,3,120.73,24.26
Starbucks,3,120.64,24.16
Starbucks,3,120.67,24.12
Starbucks,3,120.67,24.15
Starbucks,3,120.72,24.26
Starbucks,3,120.66,24.15
Starbucks,3,120.68,24.15
Starbucks,3,121.12,22.73
Starbucks,3,121.49,25.06
Starbucks,3,120.62,24.18
Starbucks,3,120.73,24.25
Starbucks,3,120.66,24.17
Starbucks,3,120.63,24.17
Starbucks,3,120.67,24.12
Starbucks,3,120.66,24.14
Starbucks,3,120.71,24.15
Starbucks,3,120.68,24.14
Starbucks,3,120.63,24.17
Starbucks,3,120.66,24.19
Starbucks,3,120.64,24.17
Starbucks,3,120.68,24.16
Starbucks,3,120.65,24.12
Starbucks,3,121.13,22.79
Starbucks,3,120.64,24.17
Starbucks,3,120.64,24.18
Starbucks,3,120.67,24.14
Starbucks,3,120.67,24.17
Starbucks,3,120.65,24.15
Starbucks,3,120.62,24.18
Starbucks,3,120.7,24.18
Starbucks,3,120.72,24.14
Starbucks,3,120.62,24.18
Starbucks,3,120.7,24.21
Starbucks,3,120.53,23.07
Starbucks,3,120.46,23.78
Starbucks,3,120.42,23.74
Starbucks,3,120.43,23.71
Starbucks,1,-149.78,61.21
Starbucks,1,-149.84,61.14
Starbucks,1,-149.85,61.11
Starbucks,2,-149.89,61.13
Starbucks,2,-149.86,61.14
Starbucks,1,-149.87,61.19
Starbucks,1,-149.82,61.22
Starbucks,1,-149.98,61.18
Starbucks,2,-149.88,61.18
Starbucks,1,-149.74,61.21
Starbucks,1,-149.74,61.2
Starbucks,1,-149.84,61.14
Starbucks,1,-149.74,61.23
Starbucks,1,-149.92,61.14
Starbucks,2,-149.84,61.18
Starbucks,1,-149.75,61.23
Starbucks,1,-149.96,61.14
Teavana,2,-149.89,61.22
Starbucks,1,-149.88,61.13
Starbucks,1,-149.95,61.15
Starbucks,1,-149.98,61.17
Starbucks,1,-149.92,61.19
Starbucks,2,-149.74,61.23
Starbucks,2,-149.89,61.22
Starbucks,1,-149.57,61.32
Starbucks,2,-149.57,61.33
Starbucks,1,-149.55,61.35
Starbucks,1,-147.81,64.84
Starbucks,1,-147.7,64.85
Starbucks,1,-147.82,64.84
Starbucks,1,-147.87,64.82
Starbucks,1,-147.69,64.85
Starbucks,1,-149.68,61.26
Starbucks,1,-147.65,64.83
Starbucks,1,-151.54,59.64
Starbucks,1,-134.55,58.36
Starbucks,1,-134.56,58.36
Starbucks,1,-131.67,55.35
Starbucks,1,-152.37,57.81
Starbucks,1,-147.35,64.76
Starbucks,1,-149.13,61.6
Starbucks,1,-149.12,61.6
Starbucks,1,-149.43,60.13
Starbucks,1,-151.05,60.49
Starbucks,1,-151.07,60.48
Starbucks,2,-149.41,61.58
Starbucks,1,-149.44,61.58
Starbucks,1,-149.41,61.58
Starbucks,1,-149.41,61.58
Starbucks,1,-86.81,33.23
Starbucks,2,-86.8,33.22
Starbucks,2,-86.83,33.21
Starbucks,2,-86.95,34.78
Starbucks,1,-85.46,32.61
Starbucks,1,-85.48,32.61
Starbucks,1,-85.49,32.6
Starbucks,1,-86.93,33.33
Starbucks,1,-86.71,33.43
Starbucks,2,-86.72,33.53
Starbucks,2,-86.8,33.51
Starbucks,1,-86.75,33.56
Starbucks,2,-86.83,33.45
Starbucks,2,-86.67,33.42
Starbucks,1,-86.78,33.46
Starbucks,1,-86.81,33.5
Starbucks,1,-86.81,33.5
Starbucks,2,-86.8,33.51
Starbucks,1,-86.75,33.56
Starbucks,1,-86.79,33.51
Starbucks,2,-86.81,33.4
Starbucks,2,-86.81,33.37
Starbucks,2,-86.8,33.5
Starbucks,1,-86.64,33.6
Starbucks,2,-86.84,34.15
Starbucks,2,-87.91,30.65
Starbucks,1,-86.96,34.59
Starbucks,2,-87,34.56
Starbucks,1,-85.45,31.27
Starbucks,1,-87.68,34.8
Starbucks,2,-87.64,34.84
Starbucks,2,-87.68,30.38
Starbucks,1,-86.81,33.61
Starbucks,1,-86.08,33.99
Starbucks,2,-86.82,33.65
Starbucks,1,-87.68,30.03
Starbucks,1,-86.77,33.47
Starbucks,2,-86.85,33.36
Starbucks,2,-86.7,33.42
Starbucks,1,-86.83,33.4
Teavana,2,-86.81,33.38
Starbucks,2,-86.81,33.38
Starbucks,2,-86.59,34.77
Starbucks,1,-86.55,34.68
Starbucks,2,-86.57,34.69
Starbucks,2,-86.58,34.72
Starbucks,1,-86.71,34.75
Starbucks,1,-86.68,34.74
Starbucks,2,-86.6,34.74
Starbucks,2,-86.74,34.75
Starbucks,1,-86.75,34.71
Starbucks,1,-86.76,34.75
Starbucks,1,-88.18,30.07
Starbucks,2,-88.12,30.68
Starbucks,2,-88.12,30.67
Starbucks,2,-88.12,30.65
Starbucks,1,-88.23,30.67
Starbucks,2,-88.07,30.68
Starbucks,2,-88.23,30.68
Starbucks,2,-88.19,30.66
Starbucks,2,-88.14,30.68
Starbucks,2,-88.13,30.07
Starbucks,2,-86.18,32.38
Starbucks,1,-86.16,32.36
Starbucks,2,-86.22,32.36
Starbucks,2,-86.26,32.35
Starbucks,2,-86.17,32.36
Starbucks,2,-86.18,32.34
Starbucks,2,-86.77,33.48
Starbucks,1,-85.41,32.62
Starbucks,1,-85.37,32.64
Starbucks,2,-85.4,32.62
Starbucks,2,-87.59,30.27
Starbucks,1,-85.78,33.61
Starbucks,2,-85.83,33.61
Starbucks,2,-86.39,32.46
Starbucks,1,-86.43,32.47
Starbucks,2,-87.85,30.67
Starbucks,2,-86.65,33.6
Starbucks,1,-87.55,33.21
Starbucks,2,-87.53,33.2
Starbucks,1,-87.51,33.2
Starbucks,1,-87.55,33.21
Starbucks,2,-86.74,33.46
Starbucks,2,-86.79,33.45
Starbucks,1,-93.06,34.13
Starbucks,2,-92.53,34.61
Starbucks,1,-92.62,34.61
Starbucks,2,-94.21,36.36
Starbucks,2,-94.2,36.34
Starbucks,2,-94.25,36.36
Starbucks,1,-92.53,34.6
Starbucks,2,-92.42,35.09
Starbucks,1,-92.45,35.08
Starbucks,1,-92.39,35.08
Starbucks,2,-92.44,35.11
Starbucks,1,-94.18,36.07
Starbucks,2,-94.19,36.06
Starbucks,2,-94.21,36.08
Starbucks,2,-94.15,36.12
Starbucks,2,-94.36,35.36
Starbucks,1,-94.39,35.34
Starbucks,1,-94.35,35.35
Starbucks,2,-93.06,34.46
Starbucks,2,-92.11,34.89
Starbucks,2,-90.67,35.82
Starbucks,1,-90.68,35.84
Starbucks,2,-90.71,35.82
Starbucks,1,-90.67,35.82
Starbucks,2,-92.41,34.66
Starbucks,1,-92.27,34.75
Starbucks,2,-92.4,34.75
Teavana,2,-92.34,34.75
Starbucks,2,-92.38,34.76
Starbucks,2,-92.36,34.77
Starbucks,1,-92.22,34.73
Starbucks,1,-92.22,34.73
Starbucks,2,-92.34,34.75
Starbucks,2,-92.45,34.76
Starbucks,1,-92.34,34.75
Starbucks,2,-92.28,34.74
Starbucks,2,-92.34,34.77
Starbucks,1,-92.41,34.75
Starbucks,2,-92.42,34.8
Starbucks,2,-92.4,34.77
Starbucks,1,-92.15,34.9
Starbucks,2,-92.4,34.85
Starbucks,1,-92.37,36.35
